Date,Open,High,Low,Close,Adj Close,Volume
2017-12-13,0.113908,0.120583,0.104099,0.113451,0.113451,52023488
2017-12-14,0.112933,0.204479,0.111420,0.204479,0.204479,262703421
2017-12-15,0.198071,0.198088,0.158663,0.181643,0.181643,176404874
2017-12-16,0.181139,0.380524,0.173786,0.344337,0.344337,494428210
2017-12-17,0.329114,0.504099,0.321658,0.436865,0.436865,534908436
2017-12-18,0.435952,0.448311,0.396407,0.439784,0.439784,215109062
2017-12-19,0.441541,0.500160,0.423284,0.448862,0.448862,236254654
2017-12-20,0.450917,0.450917,0.372959,0.409321,0.409321,154015324
2017-12-21,0.412603,0.441351,0.384703,0.403182,0.403182,137467094
2017-12-22,0.404129,0.404129,0.247756,0.343384,0.343384,127328154
2017-12-23,0.349515,0.379833,0.331085,0.349184,0.349184,74947289
2017-12-24,0.351405,0.351405,0.292687,0.329194,0.329194,56863862
2017-12-25,0.331136,0.370492,0.306011,0.350740,0.350740,102934883
2017-12-26,0.348389,0.362330,0.341824,0.361391,0.361391,80040486
2017-12-27,0.360245,0.362893,0.337199,0.348076,0.348076,68970085
2017-12-28,0.346264,0.351868,0.308967,0.341487,0.341487,68903426
2017-12-29,0.343795,0.464221,0.338284,0.441230,0.441230,222076532
2017-12-30,0.440410,0.648037,0.393094,0.532880,0.532880,537809243
2017-12-31,0.535663,0.628548,0.535426,0.599646,0.599646,254913354
2018-01-01,0.598939,0.607920,0.559904,0.606759,0.606759,125061204
2018-01-02,0.603444,0.659074,0.580241,0.648857,0.648857,240205621
2018-01-03,0.646448,0.903445,0.645587,0.898968,0.898968,547375534
2018-01-04,0.910933,1.104444,0.859978,0.923355,0.923355,491820003
2018-01-05,0.970620,1.037802,0.750231,0.831027,0.831027,422430994
2018-01-06,0.828899,0.876297,0.772517,0.853966,0.853966,247435158
2018-01-07,0.851472,0.868591,0.824236,0.837850,0.837850,187810092
2018-01-08,0.830214,0.830214,0.639070,0.751109,0.751109,220954960
2018-01-09,0.750426,0.768117,0.667206,0.683108,0.683108,175645175
2018-01-10,0.684055,0.684201,0.566294,0.663422,0.663422,197801757
2018-01-11,0.662085,0.661974,0.479360,0.571723,0.571723,190184363
2018-01-12,0.577833,0.764531,0.547282,0.736024,0.736024,299979505
2018-01-13,0.752345,0.794920,0.685982,0.725048,0.725048,256859938
2018-01-14,0.723275,0.723275,0.614658,0.658131,0.658131,131839212
2018-01-15,0.652798,0.724292,0.633950,0.634804,0.634804,793308621
2018-01-16,0.636462,0.636307,0.391503,0.510589,0.510589,1330603084
2018-01-17,0.508658,0.556938,0.360131,0.516547,0.516547,1407151641
2018-01-18,0.518347,0.581079,0.484303,0.539396,0.539396,1050837937
2018-01-19,0.530977,0.562424,0.502395,0.532322,0.532322,478374809
2018-01-20,0.537286,0.594306,0.529987,0.578977,0.578977,604581813
2018-01-21,0.578061,0.578061,0.481455,0.500296,0.500296,691686527
2018-01-22,0.501781,0.515077,0.425650,0.465452,0.465452,426716710
2018-01-23,0.462253,0.482391,0.424708,0.457520,0.457520,305483071
2018-01-24,0.457763,0.512828,0.442170,0.502145,0.502145,556725055
2018-01-25,0.507898,0.549275,0.497646,0.514482,0.514482,528459379
2018-01-26,0.511583,0.525558,0.454648,0.501958,0.501958,652276364
2018-01-27,0.502035,0.509667,0.479321,0.496685,0.496685,266775901
2018-01-28,0.499686,0.549115,0.499686,0.539292,0.539292,261602690
2018-01-29,0.538557,0.538644,0.501462,0.503396,0.503396,192502423
2018-01-30,0.504684,0.504643,0.422452,0.428686,0.428686,289830767
2018-01-31,0.425208,0.443251,0.379774,0.418263,0.418263,407461340
2018-02-01,0.415522,0.431433,0.329294,0.337095,0.337095,476156367
2018-02-02,0.335327,0.335380,0.219981,0.313430,0.313430,1154743165
2018-02-03,0.321802,0.402600,0.265502,0.352196,0.352196,1127207037
2018-02-04,0.348206,0.385345,0.297381,0.304759,0.304759,654631194
2018-02-05,0.309372,0.320747,0.257862,0.264756,0.264756,532590350
2018-02-06,0.267860,0.305863,0.215581,0.298694,0.298694,1081177814
2018-02-07,0.296686,0.305218,0.268367,0.277486,0.277486,554033744
2018-02-08,0.280760,0.300297,0.274643,0.290852,0.290852,282531002
2018-02-09,0.287804,0.322188,0.279859,0.320119,0.320119,328023386
2018-02-10,0.316088,0.378293,0.315023,0.331785,0.331785,778078967
2018-02-11,0.331157,0.331232,0.297248,0.301852,0.301852,270974694
2018-02-12,0.304159,0.320727,0.304085,0.312477,0.312477,197608755
2018-02-13,0.311762,0.314777,0.292024,0.302254,0.302254,182734198
2018-02-14,0.302620,0.321984,0.299792,0.318367,0.318367,239840372
2018-02-15,0.316573,0.334473,0.313152,0.327468,0.327468,278651321
2018-02-16,0.328087,0.329844,0.314543,0.325522,0.325522,155114873
2018-02-17,0.324388,0.345082,0.323302,0.338479,0.338479,275223707
2018-02-18,0.337247,0.338581,0.306963,0.310707,0.310707,202492950
2018-02-19,0.311764,0.319484,0.311095,0.315754,0.315754,137091466
2018-02-20,0.315327,0.326678,0.306096,0.307102,0.307102,228028202
2018-02-21,0.304518,0.311571,0.294676,0.296800,0.296800,197392296
2018-02-22,0.295342,0.303125,0.268779,0.274135,0.274135,169040162
2018-02-23,0.271609,0.285770,0.262064,0.280857,0.280857,181004630
2018-02-24,0.279564,0.286739,0.257109,0.262724,0.262724,108617913
2018-02-25,0.262061,0.288575,0.255764,0.279998,0.279998,201683080
2018-02-26,0.281006,0.282468,0.261343,0.274779,0.274779,163902373
2018-02-27,0.275426,0.276804,0.268449,0.274445,0.274445,87319647
2018-02-28,0.273586,0.275205,0.256367,0.256424,0.256424,94140279
2018-03-01,0.255925,0.255946,0.236542,0.248062,0.248062,150510152
2018-03-02,0.248084,0.250414,0.234839,0.238292,0.238292,87066656
2018-03-03,0.237844,0.250978,0.237482,0.241216,0.241216,93626695
2018-03-04,0.240550,0.245860,0.232356,0.244205,0.244205,76671267
2018-03-05,0.243482,0.258248,0.236265,0.241263,0.241263,164295564
2018-03-06,0.239905,0.245519,0.228805,0.229849,0.229849,88848168
2018-03-07,0.229298,0.231710,0.190591,0.199243,0.199243,153728944
2018-03-08,0.199952,0.204926,0.179694,0.180206,0.180206,136374638
2018-03-09,0.179834,0.182901,0.155723,0.180583,0.180583,200608689
2018-03-10,0.183028,0.184119,0.169735,0.170559,0.170559,104947582
2018-03-11,0.170436,0.184664,0.161035,0.181588,0.181588,131103347
2018-03-12,0.182080,0.193087,0.178276,0.181328,0.181328,149335387
2018-03-13,0.180832,0.185890,0.173795,0.179961,0.179961,79777862
2018-03-14,0.180287,0.188128,0.158503,0.161275,0.161275,116499111
2018-03-15,0.160623,0.162931,0.139427,0.150909,0.150909,165962126
2018-03-16,0.151786,0.151811,0.142000,0.145583,0.145583,79315778
2018-03-17,0.145495,0.145813,0.124629,0.125957,0.125957,66001953
2018-03-18,0.125280,0.131803,0.103399,0.127162,0.127162,154469863
2018-03-19,0.130903,0.160220,0.127943,0.160220,0.160220,260995460
2018-03-20,0.156815,0.173178,0.146117,0.167345,0.167345,203872792
2018-03-21,0.167645,0.185277,0.164420,0.172693,0.172693,208737141
2018-03-22,0.174486,0.179543,0.156116,0.165123,0.165123,163547837
2018-03-23,0.164163,0.164593,0.146890,0.153234,0.153234,120516557
2018-03-24,0.152898,0.162894,0.148180,0.153187,0.153187,107408307
2018-03-25,0.152535,0.152942,0.147114,0.149454,0.149454,48048413
2018-03-26,0.148931,0.149993,0.129327,0.134719,0.134719,94329640
2018-03-27,0.135047,0.135956,0.120614,0.124870,0.124870,86652696
2018-03-28,0.125087,0.133655,0.124448,0.130012,0.130012,48948745
2018-03-29,0.130081,0.130379,0.118465,0.119397,0.119397,84104211
2018-03-30,0.119212,0.123210,0.110719,0.119478,0.119478,97292428
2018-03-31,0.119402,0.130313,0.117569,0.126547,0.126547,91813976
2018-04-01,0.127098,0.130529,0.114717,0.122456,0.122456,81898148
2018-04-02,0.123206,0.128831,0.120619,0.127215,0.127215,83541040
2018-04-03,0.128418,0.141328,0.126243,0.140463,0.140463,127056291
2018-04-04,0.139414,0.145977,0.125082,0.126450,0.126450,125997877
2018-04-05,0.126642,0.127140,0.117312,0.121455,0.121455,92592260
2018-04-06,0.121158,0.122872,0.115912,0.117622,0.117622,42201368
2018-04-07,0.117975,0.123336,0.117115,0.121158,0.121158,39252015
2018-04-08,0.121183,0.129022,0.121183,0.127628,0.127628,41640668
2018-04-09,0.128031,0.135064,0.119706,0.124295,0.124295,75517051
2018-04-10,0.124403,0.127727,0.121149,0.126484,0.126484,45288650
2018-04-11,0.126819,0.134707,0.124438,0.134219,0.134219,74206383
2018-04-12,0.134808,0.174014,0.132997,0.172141,0.172141,395820430
2018-04-13,0.171654,0.177215,0.159435,0.162651,0.162651,186887008
2018-04-14,0.161144,0.167487,0.157927,0.162911,0.162911,91825777
2018-04-15,0.163346,0.181234,0.162170,0.179539,0.179539,137700105
2018-04-16,0.179944,0.207257,0.171783,0.207257,0.207257,548155529
2018-04-17,0.206000,0.220174,0.196290,0.197012,0.197012,421126027
2018-04-18,0.196212,0.211963,0.196212,0.210343,0.210343,146334330
2018-04-19,0.216121,0.221264,0.210626,0.220694,0.220694,195211085
2018-04-20,0.219582,0.245516,0.218591,0.245195,0.245195,284347218
2018-04-21,0.246046,0.250327,0.221947,0.236513,0.236513,239811975
2018-04-22,0.233996,0.241640,0.228524,0.232672,0.232672,131166884
2018-04-23,0.232691,0.236388,0.231193,0.236298,0.236298,104204620
2018-04-24,0.236352,0.260545,0.235459,0.255700,0.255700,301583027
2018-04-25,0.255643,0.255727,0.217812,0.223234,0.223234,288927603
2018-04-26,0.222529,0.243617,0.213512,0.243058,0.243058,182288576
2018-04-27,0.243301,0.254738,0.237604,0.237870,0.237870,162584934
2018-04-28,0.236750,0.300919,0.236750,0.295081,0.295081,525018153
2018-04-29,0.297386,0.319839,0.286534,0.301128,0.301128,554225007
2018-04-30,0.300501,0.300501,0.278709,0.284227,0.284227,247298617
2018-05-01,0.283925,0.301862,0.268098,0.299160,0.299160,304855700
2018-05-02,0.298250,0.315154,0.291152,0.311649,0.311649,228330551
2018-05-03,0.311235,0.325306,0.307247,0.308399,0.308399,250929276
2018-05-04,0.309290,0.309316,0.293764,0.301206,0.301206,143222947
2018-05-05,0.302156,0.312431,0.301858,0.306354,0.306354,116613989
2018-05-06,0.306015,0.306015,0.285555,0.292831,0.292831,123973898
2018-05-07,0.292770,0.292697,0.271352,0.280882,0.280882,143622720
2018-05-08,0.281233,0.292032,0.272129,0.276693,0.276693,120042983
2018-05-09,0.276756,0.276779,0.256883,0.273166,0.273166,150364680
2018-05-10,0.273408,0.276762,0.248713,0.249403,0.249403,103221961
2018-05-11,0.249158,0.251332,0.208501,0.217825,0.217825,292038185
2018-05-12,0.219937,0.237322,0.202042,0.226873,0.226873,213934845
2018-05-13,0.227466,0.242967,0.221371,0.239198,0.239198,150202477
2018-05-14,0.239167,0.239224,0.217753,0.229199,0.229199,135492882
2018-05-15,0.229899,0.233859,0.218110,0.220135,0.220135,82424099
2018-05-16,0.219227,0.219900,0.206071,0.217046,0.217046,92066542
2018-05-17,0.217873,0.222429,0.205423,0.206688,0.206688,70984647
2018-05-18,0.205968,0.209604,0.198950,0.208530,0.208530,67271507
2018-05-19,0.209086,0.210916,0.202916,0.206600,0.206600,49068365
2018-05-20,0.206491,0.221549,0.204649,0.217710,0.217710,86111347
2018-05-21,0.217705,0.222290,0.210041,0.211114,0.211114,72189958
2018-05-22,0.211586,0.212109,0.189650,0.190434,0.190434,66499742
2018-05-23,0.190422,0.191962,0.170247,0.173262,0.173262,106130327
2018-05-24,0.173648,0.182185,0.164656,0.178303,0.178303,108930979
2018-05-25,0.178364,0.179923,0.169373,0.172236,0.172236,71560515
2018-05-26,0.171469,0.176388,0.168150,0.168727,0.168727,52031245
2018-05-27,0.168544,0.168615,0.164631,0.165603,0.165603,50471424
2018-05-28,0.165722,0.166419,0.149692,0.150364,0.150364,81818823
2018-05-29,0.150959,0.180993,0.149873,0.176136,0.176136,160527046
2018-05-30,0.176565,0.189092,0.172601,0.181052,0.181052,190886640
2018-05-31,0.180409,0.197372,0.176954,0.192672,0.192672,172877064
2018-06-01,0.192089,0.196236,0.186132,0.190829,0.190829,111953688
2018-06-02,0.190996,0.196853,0.188029,0.195319,0.195319,99858491
2018-06-03,0.195283,0.203054,0.193118,0.195572,0.195572,100469741
2018-06-04,0.195573,0.198003,0.181088,0.182948,0.182948,98824585
2018-06-05,0.183148,0.189075,0.175280,0.188016,0.188016,102205356
2018-06-06,0.188099,0.188385,0.179158,0.183140,0.183140,71963922
2018-06-07,0.183466,0.185938,0.177664,0.179051,0.179051,65261131
2018-06-08,0.178807,0.178618,0.172396,0.174535,0.174535,58412885
2018-06-09,0.174452,0.178198,0.171758,0.171758,0.171758,43754377
2018-06-10,0.171271,0.171271,0.145345,0.150104,0.150104,116978698
2018-06-11,0.149590,0.154551,0.142246,0.154006,0.154006,75907488
2018-06-12,0.154063,0.155596,0.138602,0.141811,0.141811,70559210
2018-06-13,0.141428,0.142021,0.128291,0.135916,0.135916,84503982
2018-06-14,0.135782,0.149607,0.131713,0.149088,0.149088,172601626
2018-06-15,0.148952,0.148952,0.139510,0.140215,0.140215,63711981
2018-06-16,0.140209,0.141835,0.137724,0.140400,0.140400,36368915
2018-06-17,0.140551,0.141705,0.138888,0.139229,0.139229,30841860
2018-06-18,0.139006,0.144344,0.135128,0.141127,0.141127,47732221
2018-06-19,0.141630,0.147064,0.139961,0.144287,0.144287,60286873
2018-06-20,0.143938,0.144488,0.135357,0.139920,0.139920,72234258
2018-06-21,0.139977,0.141511,0.135785,0.136651,0.136651,35540550
2018-06-22,0.136568,0.136920,0.117914,0.119982,0.119982,67835264
2018-06-23,0.120407,0.122934,0.115703,0.118291,0.118291,33223338
2018-06-24,0.118709,0.118912,0.104644,0.113820,0.113820,62644741
2018-06-25,0.113493,0.118368,0.110339,0.115624,0.115624,49364988
2018-06-26,0.115927,0.116286,0.108258,0.108258,0.108258,28268802
2018-06-27,0.108646,0.110746,0.106906,0.110227,0.110227,32064003
2018-06-28,0.110183,0.111152,0.102471,0.103191,0.103191,36539047
2018-06-29,0.103258,0.109078,0.098534,0.107609,0.107609,56323033
2018-06-30,0.107880,0.118439,0.107880,0.117839,0.117839,89530942
2018-07-01,0.118346,0.124834,0.114582,0.121774,0.121774,93109265
2018-07-02,0.122102,0.139504,0.119024,0.135978,0.135978,139054983
2018-07-03,0.136187,0.142858,0.128205,0.129218,0.129218,92872459
2018-07-04,0.128828,0.137422,0.126145,0.129490,0.129490,74279376
2018-07-05,0.130037,0.132577,0.124137,0.127381,0.127381,63195018
2018-07-06,0.127234,0.127190,0.119187,0.124380,0.124380,58866582
2018-07-07,0.124527,0.128032,0.118267,0.128032,0.128032,40839080
2018-07-08,0.127674,0.128893,0.123275,0.123725,0.123725,40968769
2018-07-09,0.123687,0.124286,0.119064,0.119063,0.119063,36380146
2018-07-10,0.118858,0.119604,0.109825,0.109825,0.109825,53141298
2018-07-11,0.109833,0.114027,0.107750,0.112629,0.112629,42984153
2018-07-12,0.112695,0.112714,0.105603,0.109056,0.109056,32261962
2018-07-13,0.109157,0.121291,0.107891,0.118003,0.118003,79399654
2018-07-14,0.118412,0.119718,0.114549,0.117323,0.117323,47087805
2018-07-15,0.117269,0.124528,0.115770,0.121821,0.121821,42938774
2018-07-16,0.121833,0.133921,0.120659,0.133354,0.133354,77370886
2018-07-17,0.132327,0.149785,0.128211,0.146640,0.146640,114521970
2018-07-18,0.146154,0.165619,0.146079,0.154065,0.154065,277734275
2018-07-19,0.153728,0.163249,0.147945,0.155199,0.155199,186185852
2018-07-20,0.154362,0.156795,0.137945,0.138398,0.138398,184047626
2018-07-21,0.138244,0.144087,0.132897,0.139646,0.139646,107523468
2018-07-22,0.139848,0.151744,0.139154,0.145052,0.145052,118692386
2018-07-23,0.144413,0.152870,0.140291,0.140291,0.140291,125787725
2018-07-24,0.140896,0.151036,0.138105,0.148226,0.148226,163819225
2018-07-25,0.147531,0.149999,0.142899,0.147168,0.147168,105349749
2018-07-26,0.146900,0.149223,0.139614,0.141502,0.141502,72382515
2018-07-27,0.141232,0.144740,0.134472,0.142021,0.142021,88961050
2018-07-28,0.142612,0.142612,0.137289,0.140168,0.140168,44262354
2018-07-29,0.140840,0.141362,0.137628,0.140075,0.140075,40586242
2018-07-30,0.140007,0.139995,0.127459,0.131653,0.131653,59477614
2018-07-31,0.131636,0.131694,0.120073,0.122612,0.122612,79732866
2018-08-01,0.122432,0.124155,0.117469,0.120821,0.120821,68588493
2018-08-02,0.121176,0.122196,0.112357,0.113890,0.113890,59155287
2018-08-03,0.113436,0.116498,0.107478,0.112609,0.112609,67233423
2018-08-04,0.113055,0.116358,0.108422,0.110268,0.110268,47183626
2018-08-05,0.110048,0.114134,0.108513,0.113946,0.113946,37977076
2018-08-06,0.113252,0.117997,0.111068,0.112955,0.112955,49779201
2018-08-07,0.113275,0.114781,0.107424,0.108075,0.108075,49410999
2018-08-08,0.108261,0.108224,0.096967,0.098003,0.098003,70827690
2018-08-09,0.098653,0.110333,0.098645,0.107174,0.107174,80715550
2018-08-10,0.107680,0.108468,0.099691,0.101976,0.101976,62336284
2018-08-11,0.102054,0.102252,0.095701,0.098544,0.098544,57683085
2018-08-12,0.098595,0.100984,0.097860,0.099157,0.099157,30748266
2018-08-13,0.099344,0.101602,0.090094,0.090280,0.090280,49982367
2018-08-14,0.090165,0.090173,0.076233,0.083432,0.083432,98442623
2018-08-15,0.084161,0.089223,0.083486,0.083802,0.083802,80545543
2018-08-16,0.083798,0.086748,0.082127,0.083844,0.083844,44141513
2018-08-17,0.084153,0.096106,0.083726,0.096080,0.096080,90556090
2018-08-18,0.096045,0.098345,0.085237,0.087247,0.087247,88706829
2018-08-19,0.087212,0.091246,0.085791,0.089566,0.089566,44685582
2018-08-20,0.089397,0.090735,0.081485,0.081597,0.081597,46940736
2018-08-21,0.081073,0.083284,0.079743,0.082091,0.082091,42810939
2018-08-22,0.082101,0.086496,0.075964,0.077822,0.077822,55737224
2018-08-23,0.077870,0.080904,0.077186,0.080115,0.080115,32406759
2018-08-24,0.080456,0.081200,0.078756,0.080955,0.080955,30378109
2018-08-25,0.081150,0.081754,0.079468,0.081131,0.081131,26395921
2018-08-26,0.081114,0.081426,0.078655,0.080153,0.080153,23106398
2018-08-27,0.080016,0.086290,0.079575,0.085828,0.085828,47522342
2018-08-28,0.086085,0.091236,0.085600,0.090208,0.090208,67612674
2018-08-29,0.090320,0.093345,0.087428,0.090083,0.090083,71389050
2018-08-30,0.089857,0.091545,0.083342,0.086221,0.086221,55566750
2018-08-31,0.086515,0.088575,0.085329,0.088108,0.088108,36425899
2018-09-01,0.087833,0.093888,0.087833,0.092100,0.092100,60530132
2018-09-02,0.092166,0.092406,0.088379,0.090059,0.090059,50355209
2018-09-03,0.090247,0.090699,0.088341,0.089224,0.089224,46234240
2018-09-04,0.089118,0.092001,0.089056,0.090863,0.090863,46885973
2018-09-05,0.090865,0.091566,0.075277,0.075277,0.075277,84852489
2018-09-06,0.075239,0.076954,0.071369,0.076311,0.076311,63033996
2018-09-07,0.076186,0.077134,0.071765,0.072706,0.072706,36246299
2018-09-08,0.072825,0.073699,0.067098,0.067730,0.067730,30481084
2018-09-09,0.067910,0.070252,0.064952,0.066306,0.066306,41413704
2018-09-10,0.066855,0.067630,0.062276,0.063413,0.063413,38545549
2018-09-11,0.063992,0.064512,0.057958,0.060824,0.060824,41071767
2018-09-12,0.061066,0.061056,0.053297,0.057425,0.057425,78527403
2018-09-13,0.057690,0.060749,0.056575,0.059739,0.059739,73583455
2018-09-14,0.059966,0.060392,0.056521,0.058693,0.058693,53540420
2018-09-15,0.058417,0.060514,0.058306,0.059616,0.059616,29964138
2018-09-16,0.059471,0.060204,0.057293,0.060193,0.060193,28085348
2018-09-17,0.060100,0.060431,0.054266,0.054764,0.054764,41660610
2018-09-18,0.054481,0.060099,0.053526,0.059459,0.059459,57513916
2018-09-19,0.059215,0.063607,0.057756,0.061986,0.061986,82309202
2018-09-20,0.062062,0.070177,0.061228,0.069202,0.069202,88133966
2018-09-21,0.069443,0.076467,0.068949,0.074509,0.074509,180539032
2018-09-22,0.074555,0.075176,0.068317,0.070755,0.070755,70189042
2018-09-23,0.071007,0.079217,0.070554,0.076399,0.076399,127678248
2018-09-24,0.076358,0.077821,0.070046,0.070415,0.070415,76173815
2018-09-25,0.070031,0.070026,0.063972,0.068867,0.068867,74398268
2018-09-26,0.068837,0.070529,0.065600,0.067635,0.067635,54737898
2018-09-27,0.067626,0.075217,0.066943,0.073917,0.073917,87591281
2018-09-28,0.074263,0.076025,0.070869,0.072368,0.072368,76744631
2018-09-29,0.072093,0.074413,0.070396,0.072863,0.072863,48101464
2018-09-30,0.072657,0.074693,0.071809,0.073407,0.073407,42955177
2018-10-01,0.073491,0.073913,0.071217,0.072954,0.072954,36340124
2018-10-02,0.073070,0.073177,0.071348,0.071434,0.071434,30101623
2018-10-03,0.071007,0.071390,0.068354,0.070403,0.070403,33170611
2018-10-04,0.070429,0.072211,0.070164,0.070606,0.070606,27498606
2018-10-05,0.070673,0.072081,0.070108,0.071995,0.071995,27032081
2018-10-06,0.072270,0.072668,0.070254,0.070530,0.070530,22795818
2018-10-07,0.070661,0.073916,0.070075,0.073473,0.073473,30244196
2018-10-08,0.073363,0.076834,0.072478,0.075360,0.075360,54017685
2018-10-09,0.075504,0.076176,0.073746,0.075046,0.075046,33639860
2018-10-10,0.075036,0.075132,0.072589,0.073431,0.073431,31121241
2018-10-11,0.073298,0.073312,0.060419,0.061201,0.061201,62685706
2018-10-12,0.060683,0.065437,0.060258,0.063308,0.063308,35434542
2018-10-13,0.062809,0.064757,0.062685,0.063212,0.063212,20382623
2018-10-14,0.063178,0.063813,0.061220,0.061709,0.061709,22721836
2018-10-15,0.060968,0.068039,0.060399,0.064562,0.064562,62113787
2018-10-16,0.064561,0.066216,0.064214,0.065507,0.065507,22945459
2018-10-17,0.065546,0.068038,0.065057,0.067321,0.067321,32098308
2018-10-18,0.067432,0.067787,0.064770,0.065588,0.065588,24997287
2018-10-19,0.065493,0.066443,0.065007,0.065784,0.065784,15747332
2018-10-20,0.065742,0.067008,0.065233,0.066222,0.066222,17664461
2018-10-21,0.066190,0.067347,0.065680,0.065920,0.065920,15308836
2018-10-22,0.065817,0.066569,0.065335,0.066094,0.066094,14715969
2018-10-23,0.066170,0.066381,0.063686,0.065146,0.065146,18051235
2018-10-24,0.065031,0.065997,0.065065,0.065220,0.065220,12418490
2018-10-25,0.065192,0.065210,0.064124,0.064926,0.064926,11047247
2018-10-26,0.064828,0.065039,0.063939,0.064594,0.064594,11799204
2018-10-27,0.064572,0.064663,0.063854,0.063870,0.063870,9039911
2018-10-28,0.063996,0.064289,0.063469,0.064193,0.064193,9849309
2018-10-29,0.064084,0.064269,0.060584,0.061206,0.061206,18737758
2018-10-30,0.061211,0.061529,0.061046,0.061393,0.061393,10065489
2018-10-31,0.061460,0.061760,0.059972,0.061602,0.061602,14463469
2018-11-01,0.061596,0.063030,0.060919,0.062146,0.062146,9871262
2018-11-02,0.062099,0.064104,0.061944,0.063743,0.063743,16530711
2018-11-03,0.063723,0.063775,0.062196,0.062773,0.062773,13128124
2018-11-04,0.062784,0.067917,0.062607,0.066873,0.066873,46428282
2018-11-05,0.066638,0.069200,0.065591,0.066741,0.066741,30113603
2018-11-06,0.066907,0.070808,0.066907,0.070808,0.070808,43273814
2018-11-07,0.070867,0.071094,0.067950,0.068690,0.068690,32229558
2018-11-08,0.068557,0.069424,0.066726,0.067285,0.067285,28279624
2018-11-09,0.067137,0.068220,0.065204,0.065469,0.065469,20954186
2018-11-10,0.065417,0.067027,0.065320,0.066352,0.066352,13242174
2018-11-11,0.066303,0.068251,0.065662,0.067542,0.067542,20897616
2018-11-12,0.067839,0.068169,0.066593,0.067704,0.067704,18685144
2018-11-13,0.067598,0.067670,0.064828,0.065067,0.065067,17971468
2018-11-14,0.064921,0.064923,0.054531,0.057299,0.057299,48584519
2018-11-15,0.057320,0.057664,0.051554,0.056114,0.056114,53221349
2018-11-16,0.055847,0.056544,0.052749,0.053545,0.053545,24118553
2018-11-17,0.053467,0.053467,0.052146,0.053139,0.053139,15699854
2018-11-18,0.053251,0.055105,0.053251,0.054257,0.054257,14607362
2018-11-19,0.054245,0.054245,0.045397,0.045909,0.045909,46917561
2018-11-20,0.045975,0.046053,0.037427,0.039376,0.039376,57650057
2018-11-21,0.039704,0.042382,0.037847,0.041960,0.041960,29804181
2018-11-22,0.042052,0.042602,0.038808,0.038808,0.038808,16389623
2018-11-23,0.038639,0.039168,0.036509,0.038284,0.038284,21392964
2018-11-24,0.038291,0.039068,0.032570,0.033915,0.033915,22699814
2018-11-25,0.034065,0.034246,0.028916,0.033281,0.033281,35908416
2018-11-26,0.033312,0.034690,0.030065,0.031597,0.031597,27921246
2018-11-27,0.031487,0.032743,0.030072,0.032274,0.032274,15902907
2018-11-28,0.032317,0.038800,0.032317,0.036962,0.036962,41891081
2018-11-29,0.037180,0.039206,0.034907,0.036755,0.036755,34716650
2018-11-30,0.036859,0.037136,0.033183,0.034383,0.034383,25499546
2018-12-01,0.034449,0.037568,0.033712,0.036630,0.036630,17060627
2018-12-02,0.036525,0.038235,0.035953,0.036746,0.036746,20462955
