Date,Open,High,Low,Close,Adj Close,Volume
2018-03-01,0.741699,0.783470,0.730743,0.756537,0.756537,387300947
2018-03-02,0.755145,0.761383,0.731959,0.738933,0.738933,220050337
2018-03-03,0.737831,0.752222,0.733623,0.737033,0.737033,228020615
2018-03-04,0.735575,0.831155,0.727140,0.816384,0.816384,647256624
2018-03-05,0.823488,0.879435,0.775124,0.777698,0.777698,1383608923
2018-03-06,0.773709,0.803132,0.738512,0.743365,0.743365,704937601
2018-03-07,0.744565,0.749806,0.665453,0.701966,0.701966,652322952
2018-03-08,0.703012,0.716698,0.670338,0.671156,0.671156,405929297
2018-03-09,0.671371,0.695800,0.610170,0.690582,0.690582,803903298
2018-03-10,0.694735,0.699263,0.645052,0.647401,0.647401,327240972
2018-03-11,0.646701,0.682703,0.630424,0.675270,0.675270,384280143
2018-03-12,0.676086,0.681014,0.638582,0.649253,0.649253,287754100
2018-03-13,0.647148,0.653417,0.629576,0.637223,0.637223,225674984
2018-03-14,0.637109,0.644939,0.546668,0.567239,0.567239,387222395
2018-03-15,0.568056,0.590920,0.520195,0.566609,0.566609,721879590
2018-03-16,0.568067,0.578401,0.548299,0.560967,0.560967,409164157
2018-03-17,0.559734,0.561108,0.510059,0.519131,0.519131,260294620
2018-03-18,0.516372,0.551425,0.446663,0.536463,0.536463,752122163
2018-03-19,0.547334,0.607231,0.520547,0.607231,0.607231,889210480
2018-03-20,0.597243,0.597243,0.545771,0.579577,0.579577,664877903
2018-03-21,0.582228,0.587629,0.553605,0.561899,0.561899,427155934
2018-03-22,0.561478,0.567344,0.517381,0.537810,0.537810,364393398
2018-03-23,0.538108,0.538152,0.506897,0.520746,0.520746,313467735
2018-03-24,0.523208,0.550245,0.518594,0.519201,0.519201,316363048
2018-03-25,0.517069,0.532415,0.511619,0.519653,0.519653,185680052
2018-03-26,0.520307,0.521344,0.470771,0.481264,0.481264,308690584
2018-03-27,0.480914,0.487443,0.453994,0.465799,0.465799,283211890
2018-03-28,0.465472,0.479244,0.463866,0.469500,0.469500,209810738
2018-03-29,0.469310,0.469828,0.415795,0.415795,0.415795,341854996
2018-03-30,0.417223,0.431161,0.393566,0.413574,0.413574,420598172
2018-03-31,0.414428,0.429678,0.410005,0.415837,0.415837,237974190
2018-04-01,0.417055,0.418340,0.378397,0.393990,0.393990,241933879
2018-04-02,0.394791,0.413987,0.388471,0.407295,0.407295,213407630
2018-04-03,0.407983,0.458522,0.406292,0.454544,0.454544,470993709
2018-04-04,0.451714,0.458676,0.405802,0.408295,0.408295,337992824
2018-04-05,0.408554,0.412157,0.395502,0.404802,0.404802,292909053
2018-04-06,0.403969,0.406571,0.380373,0.387942,0.387942,177637000
2018-04-07,0.388284,0.403605,0.386430,0.397253,0.397253,170243466
2018-04-08,0.397547,0.408654,0.397029,0.407822,0.407822,112101059
2018-04-09,0.408477,0.417462,0.391731,0.399298,0.399298,220632414
2018-04-10,0.399524,0.399486,0.391724,0.397970,0.397970,124985849
2018-04-11,0.398486,0.443375,0.395652,0.436141,0.436141,276238487
2018-04-12,0.435454,0.522893,0.409526,0.509966,0.509966,1092335119
2018-04-13,0.511066,0.561861,0.491455,0.517550,0.517550,1009952184
2018-04-14,0.516976,0.536546,0.499884,0.512762,0.512762,507963364
2018-04-15,0.514951,0.553511,0.514351,0.553511,0.553511,494393798
2018-04-16,0.553318,0.556950,0.515507,0.535651,0.535651,429618025
2018-04-17,0.536938,0.547757,0.528636,0.531027,0.531027,357572542
2018-04-18,0.531123,0.582876,0.531123,0.572782,0.572782,504200553
2018-04-19,0.575308,0.641744,0.571092,0.641744,0.641744,711715420
2018-04-20,0.641092,0.763759,0.640937,0.752454,0.752454,1907919492
2018-04-21,0.752907,0.752907,0.668332,0.710649,0.710649,1272969272
2018-04-22,0.705535,0.742228,0.690291,0.708927,0.708927,771185606
2018-04-23,0.706142,0.723384,0.703589,0.718100,0.718100,552543434
2018-04-24,0.717572,0.789413,0.715627,0.763960,0.763960,1285493665
2018-04-25,0.762317,0.762566,0.640183,0.657907,0.657907,1326362107
2018-04-26,0.658866,0.704009,0.634120,0.704009,0.704009,849512732
2018-04-27,0.702956,0.710917,0.671079,0.671079,0.671079,555568127
2018-04-28,0.669577,0.731853,0.669577,0.712239,0.712239,650328971
2018-04-29,0.712730,0.746162,0.688061,0.719936,0.719936,739349983
2018-04-30,0.718802,0.723184,0.688029,0.693715,0.693715,476334107
2018-05-01,0.694060,0.702192,0.660835,0.701757,0.701757,526112614
2018-05-02,0.700046,0.723005,0.693210,0.718907,0.718907,455586597
2018-05-03,0.718812,0.745775,0.706452,0.737793,0.737793,604962456
2018-05-04,0.735349,0.775341,0.722917,0.748823,0.748823,842624171
2018-05-05,0.748923,0.771328,0.748923,0.756902,0.756902,559290851
2018-05-06,0.756176,0.768251,0.715815,0.729042,0.729042,535478143
2018-05-07,0.728866,0.728397,0.682162,0.697763,0.697763,504931682
2018-05-08,0.698136,0.710325,0.677373,0.685911,0.685911,391877469
2018-05-09,0.685424,0.691432,0.649878,0.677058,0.677058,516271295
2018-05-10,0.678045,0.682801,0.635674,0.636532,0.636532,335228341
2018-05-11,0.635139,0.639501,0.549528,0.573562,0.573562,830186756
2018-05-12,0.574252,0.598659,0.535732,0.583432,0.583432,499652480
2018-05-13,0.584563,0.635499,0.570232,0.623952,0.623952,445522088
2018-05-14,0.623076,0.634467,0.591915,0.621038,0.621038,514217951
2018-05-15,0.619395,0.631204,0.585814,0.591122,0.591122,357911660
2018-05-16,0.588864,0.604539,0.566121,0.604539,0.604539,363733478
2018-05-17,0.603952,0.604124,0.560730,0.566045,0.566045,286707107
2018-05-18,0.564424,0.582272,0.553580,0.577744,0.577744,292946072
2018-05-19,0.578139,0.586369,0.565517,0.574703,0.574703,211498096
2018-05-20,0.575166,0.598551,0.571845,0.595193,0.595193,234266057
2018-05-21,0.595360,0.598341,0.574709,0.578253,0.578253,212506144
2018-05-22,0.578732,0.579346,0.547188,0.547834,0.547834,199179389
2018-05-23,0.550436,0.550943,0.502695,0.512080,0.512080,412059947
2018-05-24,0.511749,0.546155,0.502235,0.539201,0.539201,375849323
2018-05-25,0.539991,0.543303,0.517883,0.524464,0.524464,248769099
2018-05-26,0.523706,0.537763,0.518283,0.525930,0.525930,183040343
2018-05-27,0.525356,0.526081,0.517878,0.520090,0.520090,159961506
2018-05-28,0.520506,0.520469,0.475137,0.475137,0.475137,282091370
2018-05-29,0.478393,0.529429,0.474729,0.521187,0.521187,330048544
2018-05-30,0.523378,0.544010,0.506227,0.519480,0.519480,274914245
2018-05-31,0.517452,0.532405,0.511533,0.524101,0.524101,242388570
2018-06-01,0.524333,0.535870,0.521910,0.534617,0.534617,225632933
2018-06-02,0.534702,0.556588,0.531284,0.551845,0.551845,270331060
2018-06-03,0.551811,0.577696,0.549649,0.575351,0.575351,280990914
2018-06-04,0.593576,0.602520,0.549862,0.565417,0.565417,477116608
2018-06-05,0.565822,0.583382,0.548651,0.577362,0.577362,329462732
2018-06-06,0.578118,0.578813,0.560845,0.572881,0.572881,232588519
2018-06-07,0.573319,0.582007,0.570511,0.575123,0.575123,207419218
2018-06-08,0.574664,0.575990,0.563105,0.573128,0.573128,188583213
2018-06-09,0.573498,0.576996,0.560730,0.560730,0.560730,149575047
2018-06-10,0.560525,0.560525,0.476675,0.499131,0.499131,418021733
2018-06-11,0.497495,0.513182,0.481844,0.513182,0.513182,285911994
2018-06-12,0.511542,0.512197,0.473909,0.479214,0.479214,263508981
2018-06-13,0.479139,0.480628,0.438761,0.453027,0.453027,304918651
2018-06-14,0.453682,0.492950,0.446434,0.485475,0.485475,328511496
2018-06-15,0.484399,0.484399,0.460327,0.463261,0.463261,208223479
2018-06-16,0.462743,0.464627,0.451097,0.460743,0.460743,174620488
2018-06-17,0.461391,0.464272,0.452499,0.455712,0.455712,143238720
2018-06-18,0.456233,0.472033,0.441349,0.462202,0.462202,237790875
2018-06-19,0.463164,0.483042,0.459314,0.474343,0.474343,220419436
2018-06-20,0.474444,0.475353,0.453953,0.465825,0.465825,221922778
2018-06-21,0.465775,0.473067,0.457103,0.460894,0.460894,167467034
2018-06-22,0.461166,0.461047,0.409512,0.417801,0.417801,291230366
2018-06-23,0.418112,0.426180,0.412590,0.421522,0.421522,175827549
2018-06-24,0.421942,0.423616,0.386142,0.409452,0.409452,316939703
2018-06-25,0.409217,0.420363,0.407996,0.411790,0.411790,198075897
2018-06-26,0.412327,0.412711,0.391484,0.391484,0.391484,154040179
2018-06-27,0.391098,0.409102,0.388015,0.406824,0.406824,186488497
2018-06-28,0.406789,0.408172,0.385464,0.387839,0.387839,190751535
2018-06-29,0.387749,0.392314,0.367161,0.387811,0.387811,265152772
2018-06-30,0.388695,0.410979,0.388695,0.399080,0.399080,295753652
2018-07-01,0.398822,0.399110,0.385873,0.395066,0.395066,228827703
2018-07-02,0.395278,0.420254,0.389628,0.417631,0.417631,288590213
2018-07-03,0.417748,0.443419,0.412493,0.416179,0.416179,351853490
2018-07-04,0.416489,0.432130,0.407795,0.420349,0.420349,269196253
2018-07-05,0.420674,0.426625,0.404763,0.411962,0.411962,239499622
2018-07-06,0.411067,0.411832,0.395158,0.407962,0.407962,208601965
2018-07-07,0.407507,0.419308,0.398226,0.419308,0.419308,183038747
2018-07-08,0.419173,0.421367,0.405215,0.406560,0.406560,192872096
2018-07-09,0.406171,0.409239,0.402292,0.403428,0.403428,175523130
2018-07-10,0.403075,0.403484,0.378016,0.379502,0.379502,196485035
2018-07-11,0.379574,0.385966,0.377896,0.385672,0.385672,157518424
2018-07-12,0.385371,0.385514,0.367064,0.373318,0.373318,156181622
2018-07-13,0.374305,0.381486,0.372233,0.375474,0.375474,153532741
2018-07-14,0.375320,0.377960,0.371326,0.375927,0.375927,115396656
2018-07-15,0.375777,0.384242,0.374150,0.381824,0.381824,130932530
2018-07-16,0.382268,0.412916,0.380276,0.412916,0.412916,230018799
2018-07-17,0.411122,0.443095,0.401545,0.433906,0.433906,298403708
2018-07-18,0.433503,0.445936,0.410065,0.417752,0.417752,316060287
2018-07-19,0.418773,0.423590,0.405575,0.408815,0.408815,252224143
2018-07-20,0.408860,0.408895,0.372299,0.381459,0.381459,252093367
2018-07-21,0.380798,0.391496,0.374055,0.388641,0.388641,153899136
2018-07-22,0.388293,0.393168,0.382572,0.382751,0.382751,135365874
2018-07-23,0.382589,0.393576,0.380303,0.380838,0.380838,166388984
2018-07-24,0.381080,0.398820,0.375452,0.391700,0.391700,273864590
2018-07-25,0.390175,0.397988,0.385263,0.391777,0.391777,218004601
2018-07-26,0.391452,0.398790,0.383957,0.386396,0.386396,171407599
2018-07-27,0.386141,0.394138,0.382265,0.389186,0.389186,174777790
2018-07-28,0.390013,0.391361,0.385806,0.389213,0.389213,134991421
2018-07-29,0.391735,0.392193,0.386281,0.388803,0.388803,164650485
2018-07-30,0.388943,0.390003,0.373091,0.381158,0.381158,211649009
2018-07-31,0.380974,0.381107,0.365757,0.372401,0.372401,195744845
2018-08-01,0.372689,0.393027,0.365757,0.382312,0.382312,277139427
2018-08-02,0.383310,0.383783,0.371149,0.371389,0.371389,176864912
2018-08-03,0.371512,0.382739,0.368132,0.380886,0.380886,241091035
2018-08-04,0.381291,0.383036,0.369262,0.370456,0.370456,160523904
2018-08-05,0.370520,0.375719,0.369605,0.375119,0.375119,161633218
2018-08-06,0.375334,0.376984,0.351952,0.358264,0.358264,209443675
2018-08-07,0.358000,0.359852,0.327065,0.328425,0.328425,210712870
2018-08-08,0.328312,0.328199,0.281432,0.285986,0.285986,310896011
2018-08-09,0.287560,0.309673,0.287102,0.300912,0.300912,282692641
2018-08-10,0.300388,0.301876,0.277747,0.280829,0.280829,218460999
2018-08-11,0.281439,0.281516,0.255550,0.264033,0.264033,249275197
2018-08-12,0.263457,0.271145,0.260622,0.261450,0.261450,156962170
2018-08-13,0.261188,0.273029,0.242476,0.243413,0.243413,206261076
2018-08-14,0.244528,0.245362,0.222675,0.241735,0.241735,243934426
2018-08-15,0.243960,0.266112,0.244003,0.248660,0.248660,293124063
2018-08-16,0.248685,0.264811,0.245286,0.257200,0.257200,209515391
2018-08-17,0.257527,0.326676,0.257558,0.320605,0.320605,434734633
2018-08-18,0.317415,0.323471,0.277271,0.286002,0.286002,379760427
2018-08-19,0.286232,0.308716,0.281494,0.300759,0.300759,286176445
2018-08-20,0.301173,0.307716,0.276567,0.277855,0.277855,270771908
2018-08-21,0.276929,0.293286,0.275925,0.289620,0.289620,214926985
2018-08-22,0.288978,0.302481,0.273083,0.276073,0.276073,247621720
2018-08-23,0.275874,0.285032,0.276702,0.283977,0.283977,188542461
2018-08-24,0.283700,0.282750,0.273735,0.281909,0.281909,210456071
2018-08-25,0.281946,0.285285,0.279208,0.282446,0.282446,144017727
2018-08-26,0.282387,0.282529,0.275855,0.278039,0.278039,144884500
2018-08-27,0.277924,0.289171,0.277858,0.288395,0.288395,194559151
2018-08-28,0.288929,0.305190,0.286692,0.300895,0.300895,281835286
2018-08-29,0.300037,0.303071,0.292331,0.294502,0.294502,235657670
2018-08-30,0.294283,0.296147,0.279065,0.287614,0.287614,226292549
2018-08-31,0.287640,0.292206,0.282156,0.289104,0.289104,188929218
2018-09-01,0.289088,0.304041,0.288358,0.299785,0.299785,221801017
2018-09-02,0.299442,0.301354,0.291743,0.295380,0.295380,207750086
2018-09-03,0.295910,0.296330,0.288026,0.289322,0.289322,173223390
2018-09-04,0.288653,0.294242,0.285139,0.286277,0.286277,208389297
2018-09-05,0.286116,0.288390,0.243790,0.243790,0.243790,296129975
2018-09-06,0.243703,0.262669,0.237047,0.260530,0.260530,283813581
2018-09-07,0.259429,0.262697,0.247044,0.252303,0.252303,185231582
2018-09-08,0.252029,0.256434,0.237026,0.241826,0.241826,146487750
2018-09-09,0.241244,0.252152,0.237623,0.241094,0.241094,146198633
2018-09-10,0.242441,0.244190,0.227509,0.233196,0.233196,176809869
2018-09-11,0.233063,0.237407,0.220904,0.227473,0.227473,172802553
2018-09-12,0.227004,0.234356,0.220612,0.232373,0.232373,256774499
2018-09-13,0.232972,0.243732,0.230465,0.240040,0.240040,266745658
2018-09-14,0.240554,0.243643,0.234726,0.238355,0.238355,231363089
2018-09-15,0.238223,0.243863,0.238016,0.242525,0.242525,176609047
2018-09-16,0.242280,0.242469,0.237830,0.241905,0.241905,169499269
2018-09-17,0.242231,0.243647,0.229551,0.233331,0.233331,211252143
2018-09-18,0.232647,0.284319,0.232148,0.275636,0.275636,514015586
2018-09-19,0.274320,0.286956,0.268894,0.279346,0.279346,419473098
2018-09-20,0.279679,0.405423,0.275888,0.382058,0.382058,1096588028
2018-09-21,0.384536,0.654346,0.364190,0.477523,0.477523,3488317152
2018-09-22,0.480931,0.518437,0.421940,0.485464,0.485464,2050921160
2018-09-23,0.489225,0.506447,0.476339,0.485777,0.485777,888638769
2018-09-24,0.485713,0.494401,0.416720,0.420947,0.420947,880147707
2018-09-25,0.414915,0.464259,0.374708,0.447860,0.447860,1393603394
2018-09-26,0.442205,0.482965,0.417834,0.439381,0.439381,1550201072
2018-09-27,0.439526,0.473463,0.439025,0.465310,0.465310,708289446
2018-09-28,0.466728,0.472741,0.450364,0.464283,0.464283,618561194
2018-09-29,0.464542,0.506101,0.456581,0.491942,0.491942,890799426
2018-09-30,0.489200,0.533042,0.486082,0.501103,0.501103,1145733319
2018-10-01,0.502774,0.519211,0.463232,0.497872,0.497872,1220192947
2018-10-02,0.498463,0.498743,0.448694,0.450840,0.450840,643755537
2018-10-03,0.447709,0.463792,0.443446,0.460267,0.460267,687773596
2018-10-04,0.460903,0.476953,0.457052,0.457315,0.457315,539822894
2018-10-05,0.458118,0.460684,0.443102,0.450255,0.450255,511509237
2018-10-06,0.450540,0.452076,0.408377,0.423411,0.423411,583104880
2018-10-07,0.425307,0.425307,0.407817,0.418352,0.418352,476157490
2018-10-08,0.420069,0.433063,0.417584,0.426149,0.426149,470595789
2018-10-09,0.426891,0.427369,0.411455,0.417004,0.417004,362264920
2018-10-10,0.416391,0.416425,0.398094,0.400969,0.400969,357454356
2018-10-11,0.400197,0.400015,0.329318,0.330538,0.330538,682593732
2018-10-12,0.327245,0.378983,0.326932,0.362409,0.362409,709187185
2018-10-13,0.359969,0.368155,0.358546,0.362204,0.362204,323289722
2018-10-14,0.361940,0.367608,0.347524,0.349074,0.349074,250319664
2018-10-15,0.347661,0.408349,0.343405,0.386148,0.386148,899054190
2018-10-16,0.386795,0.407008,0.384426,0.406321,0.406321,522836563
2018-10-17,0.405844,0.414376,0.398945,0.407186,0.407186,457924314
2018-10-18,0.406713,0.412822,0.390513,0.399585,0.399585,416303688
2018-10-19,0.399253,0.402047,0.393370,0.393972,0.393972,263182163
2018-10-20,0.393762,0.401198,0.391792,0.398286,0.398286,240333793
2018-10-21,0.398036,0.402700,0.395769,0.396786,0.396786,228384904
2018-10-22,0.396261,0.398044,0.392939,0.395214,0.395214,217448177
2018-10-23,0.395180,0.411156,0.383199,0.402727,0.402727,388066786
2018-10-24,0.402245,0.407311,0.398857,0.401246,0.401246,258976693
2018-10-25,0.399967,0.407544,0.396762,0.402649,0.402649,240313858
2018-10-26,0.401690,0.404898,0.398747,0.402474,0.402474,206380922
2018-10-27,0.402376,0.403803,0.399337,0.399898,0.399898,184904561
2018-10-28,0.400617,0.406850,0.398667,0.405696,0.405696,245664639
2018-10-29,0.404987,0.405452,0.383821,0.388117,0.388117,300328758
2018-10-30,0.388516,0.393989,0.387418,0.392048,0.392048,216719890
2018-10-31,0.392497,0.397530,0.387631,0.396258,0.396258,324343695
2018-11-01,0.396468,0.399845,0.393949,0.399637,0.399637,303857470
2018-11-02,0.400324,0.404498,0.398469,0.402817,0.402817,352421674
2018-11-03,0.403005,0.403212,0.399101,0.400167,0.400167,241778130
2018-11-04,0.399779,0.413550,0.395077,0.405900,0.405900,376896319
2018-11-05,0.404806,0.435932,0.404394,0.435963,0.435963,487768307
2018-11-06,0.435692,0.491342,0.435692,0.480276,0.480276,1166104433
2018-11-07,0.480485,0.480297,0.459029,0.468500,0.468500,552039696
2018-11-08,0.469316,0.471617,0.432299,0.434102,0.434102,603617842
2018-11-09,0.433521,0.454376,0.433558,0.441604,0.441604,449715703
2018-11-10,0.441279,0.450872,0.440830,0.446958,0.446958,289362326
2018-11-11,0.447132,0.448387,0.438307,0.446780,0.446780,258465987
2018-11-12,0.448475,0.467412,0.444764,0.460704,0.460704,538986557
2018-11-13,0.460256,0.467248,0.448739,0.450948,0.450948,461170107
2018-11-14,0.449410,0.451683,0.380307,0.419310,0.419310,866782375
2018-11-15,0.417548,0.427823,0.382977,0.425387,0.425387,853053589
2018-11-16,0.423201,0.428215,0.408493,0.412948,0.412948,519740548
2018-11-17,0.413573,0.435036,0.408748,0.430591,0.430591,532007356
2018-11-18,0.432136,0.457187,0.429431,0.447326,0.447326,774892798
2018-11-19,0.447023,0.447012,0.413649,0.417485,0.417485,1132702404
2018-11-20,0.419330,0.433695,0.369557,0.382294,0.382294,1352775911
2018-11-21,0.383847,0.399962,0.366641,0.393125,0.393125,753757384
2018-11-22,0.393386,0.393520,0.373640,0.373640,0.373640,420962123
2018-11-23,0.372876,0.375529,0.351169,0.359301,0.359301,682644412
2018-11-24,0.359667,0.367532,0.323960,0.330999,0.330999,552299766
2018-11-25,0.330272,0.340637,0.286492,0.330423,0.330423,1143830917
2018-11-26,0.331307,0.342824,0.301398,0.313663,0.313663,910673973
2018-11-27,0.312362,0.325522,0.303111,0.318799,0.318799,531240814
2018-11-28,0.318932,0.353180,0.318932,0.343539,0.343539,681539205
2018-11-29,0.344687,0.345224,0.328265,0.333226,0.333226,553004204
2018-11-30,0.334083,0.334435,0.312471,0.320232,0.320232,452393479
